municipality_code,municipality_name,criterion__rural_female_share,socio__female_literacy_rate_15plus,socio__household_per_capita_income_mean_brl,profile__female_age_ilr_1,profile__female_age_ilr_2,profile__female_age_ilr_3,profile__female_race_ilr_1,profile__female_race_ilr_2,profile__female_race_ilr_3,profile__female_race_ilr_4
1503903,Juruti,0.3960852509402677,0.941,713.05,0.08853376034016566,-0.06073981593243403,1.138620264318955,0.6825493836666146,-1.883048592750762,2.3675301491334255,1.773218593517945
1504000,Limoeiro do Ajuru,0.6919036279590979,0.9019,463.89,-0.02961698736770387,-0.09603718166123576,1.221819733881125,1.071884629414075,-1.7681968359843374,2.507709395397304,1.9073832728056228
1504059,Mãe do Rio,0.1830413374556281,0.8873000000000001,786.61,-0.09896046711851222,-0.3371203729143377,0.8635790006182524,0.6225874630927329,-1.4046323265064424,2.602027631871341,2.1114452553833094
1504109,Magalhães Barata,0.5095959595959596,0.9259,619.04,0.08355888432065638,-0.39955410486776805,0.443922987196722,0.859815606523316,-1.726265748505873,2.554584039827258,1.961060280240707
1504208,Marabá,0.0914245110138748,0.9288,1137.5,-0.06041257114998654,-0.362767447115257,1.0549581945941564,0.48942019269627063,-1.3435014411187205,2.6689248045381873,1.9908469066947538
1504307,Maracanã,0.5647921760391198,0.9149,634.79,-0.0400203191316576,-0.3510442548124299,0.5514099360312028,0.8069997936144497,-1.6669292370780766,2.5507559051095803,1.9420510526008132
1504406,Marapanim,0.4125841653122823,0.9375,576.69,-0.006910697195622242,-0.4824648741494198,0.4719321543228221,0.8472617796130829,-1.715876279132571,2.5394487874078027,1.9670485724354074
1504422,Marituba,0.0026638159163001,0.96,883.71,-0.12145524846142028,-0.5127150066859705,0.9141248595879348,0.541940342009021,-1.2847593225413014,2.7198854105192343,2.1068141797067033
1504455,Medicilândia,0.5790586576865847,0.8937,763.1,0.055765537431910164,-0.2827058488241618,1.0260957160756423,0.5626976918722003,-1.3051736885498808,2.5103550965802106,2.0964750146589126
1504505,Melgaço,0.6383234432509577,0.8147,476.85,0.17901150565543697,0.2769080315949428,1.6030815225905162,0.25672894023957515,-1.422582504156162,2.6707659998402478,2.0517292242783984
1504604,Mocajuba,0.2589372704789028,0.9147,694.48,-0.09209110999411453,-0.18478638203999917,0.921666872089384,0.4080059377164048,-1.242307014100805,2.7626783016714795,2.05784624226939
1504703,Moju,0.5834598442049725,0.892,626.33,-0.0031557651014885325,-0.18309061829227347,1.206378207702789,0.07775892092412255,-1.3771935582199573,2.6278754975350687,1.9301952578423882
1504752,Mojuí dos Campos,0.619698314108252,0.8883,705.92,-0.0024994963501562928,-0.3443263956980714,0.7957887128522295,0.7054200979586925,-1.7125456874094158,2.455666970986989,1.8707648258855696
1504802,Monte Alegre,0.4335772823850797,0.9111,687.01,-0.029924095029857493,-0.2898709145228486,0.7529453738195352,0.7636623219711852,-1.6278119216112763,2.4715088020000064,1.9772150839115588
1504901,Muaná,0.5640337937508382,0.9128,505.26,-0.00424287672575036,-0.17450519844756116,1.1213495372415492,0.7768361992120933,-1.823362872177214,2.5039343782077275,1.9572512376658902
1504950,Nova Esperança do Piriá,0.3535789579359502,0.8251999999999999,535.3,0.05303353866706978,-0.1457806328765649,1.3196271823926662,0.6483477390549861,-1.6403207303883494,2.5207714950895785,1.905078332145211
1504976,Nova Ipixuna,0.4667467347245158,0.8782,824.87,0.033698697271604454,-0.37672366295815707,0.7628259431945632,0.07351972371733513,-1.2231302785387874,2.73809031784996,2.1379528638101903
1505007,Nova Timboteua,0.268760907504363,0.8913,709.95,-0.06572282644035468,-0.5923415703436832,0.3856334234525567,0.6657338491874201,-1.6080136263737883,2.578161740717931,2.0491527929418933
1505031,Novo Progresso,0.1807311028500619,0.9445,1274.42,-0.0014597920153544457,-0.30153487242143434,1.279704001642391,0.9235486310717445,-1.1296291187900884,2.5914114609379286,2.007298686276726
1505064,Novo Repartimento,0.4340623830742542,0.8741,721.31,0.021234459128075436,-0.23058267372242533,1.0966238165536146,0.38842816862295276,-1.3033496326254697,2.5294388263811607,1.265585344839003
1505106,Óbidos,0.3656392874034369,0.9244,652.59,0.06793528272775921,-0.2116907483305653,0.8290636149351349,0.2063669996639944,-1.3323805200995562,2.7140226836529404,1.262311517405977
1505205,Oeiras do Pará,0.519559977751684,0.8592,460.54,0.0649679203082816,-0.038935164799294035,1.2374983854710155,-0.1464532804081042,-1.6224321471577154,2.6012790832829147,2.014942113678485
1505304,Oriximiná,0.2795433599904867,0.9321,727.72,0.062305000993902716,-0.1679551083825818,1.0006221891508396,0.08661051515992718,-1.2944524775048567,2.6947669215220107,0.476360653698601
1505403,Ourém,0.3796433034192888,0.884,694.89,-0.04091154241913157,-0.39496821633182055,0.7046420035509298,0.15316230292103503,-1.4339449476505333,2.629723526753265,2.0055884542417717
