service_type,municipality_code,municipality_name,e2sfca_score,routing_ready_origins,routing_ready_female_population,configuration
specialized_security,1504802,Monte Alegre,0.0,95,25730.0,gaussian_120_sigma60
specialized_security,1504901,Muaná,0.0,25,10409.0,gaussian_120_sigma60
specialized_security,1504950,Nova Esperança do Piriá,9.781884822281e-07,32,8302.0,gaussian_120_sigma60
specialized_security,1504976,Nova Ipixuna,3.9577532291451095e-06,25,5349.0,gaussian_120_sigma60
specialized_security,1505007,Nova Timboteua,5.652309238483574e-06,31,5955.0,gaussian_120_sigma60
specialized_security,1505031,Novo Progresso,0.0,57,15730.0,gaussian_120_sigma60
specialized_security,1505064,Novo Repartimento,5.62504436343486e-06,93,21996.0,gaussian_120_sigma60
specialized_security,1505106,Óbidos,0.0,74,18742.0,gaussian_120_sigma60
specialized_security,1505205,Oeiras do Pará,4.916889330043442e-06,50,10899.0,gaussian_120_sigma60
specialized_security,1505304,Oriximiná,0.0,65,25385.0,gaussian_120_sigma60
specialized_security,1505403,Ourém,4.44398042981038e-06,47,8650.0,gaussian_120_sigma60
specialized_security,1505437,Ourilândia do Norte,1.0858874458792463e-05,62,15106.0,gaussian_120_sigma60
specialized_security,1505486,Pacajá,3.533983306120185e-07,64,14166.0,gaussian_120_sigma60
specialized_security,1505494,Palestina do Pará,1.7297215255803846e-06,13,2963.0,gaussian_120_sigma60
specialized_security,1505502,Paragominas,1.15555144263107e-05,198,51977.0,gaussian_120_sigma60
specialized_security,1505536,Parauapebas,1.0179817709368355e-05,444,132408.0,gaussian_120_sigma60
specialized_security,1505551,Pau D'Arco,1.2904890647853228e-05,13,2610.0,gaussian_120_sigma60
specialized_security,1505601,Peixe-Boi,6.006159440731694e-06,22,4059.0,gaussian_120_sigma60
specialized_security,1505635,Piçarra,1.1377190307185187e-06,28,4910.0,gaussian_120_sigma60
specialized_security,1505650,Placas,4.712341944608106e-09,31,5696.0,gaussian_120_sigma60
specialized_security,1505700,Ponta de Pedras,0.0,25,8042.0,gaussian_120_sigma60
specialized_security,1505809,Portel,0.0,29,15599.0,gaussian_120_sigma60
specialized_security,1505908,Porto de Moz,1.2216913099139453e-09,24,10600.0,gaussian_120_sigma60
specialized_security,1506005,Prainha,3.7078761297272067e-08,49,12430.0,gaussian_120_sigma60
specialized_security,1506104,Primavera,5.642221622579712e-06,21,5030.0,gaussian_120_sigma60
specialized_security,1506112,Quatipuru,4.991997459527887e-06,23,5675.0,gaussian_120_sigma60
specialized_security,1506138,Redenção,1.355582490650146e-05,162,42397.0,gaussian_120_sigma60
specialized_security,1506161,Rio Maria,8.728166183492606e-06,31,8402.0,gaussian_120_sigma60
specialized_security,1506187,Rondon do Pará,8.820818480626934e-07,62,22229.0,gaussian_120_sigma60
specialized_security,1506195,Rurópolis,0.0,53,15024.0,gaussian_120_sigma60
specialized_security,1506203,Salinópolis,2.966334426924426e-06,73,21950.0,gaussian_120_sigma60
specialized_security,1506302,Salvaterra,0.0,55,10910.0,gaussian_120_sigma60
specialized_security,1506351,Santa Bárbara do Pará,4.390812786292809e-06,44,10013.0,gaussian_120_sigma60
specialized_security,1506401,Santa Cruz do Arari,0.0,8,2852.0,gaussian_120_sigma60
specialized_security,1506500,Santa Izabel do Pará,4.9681145334527925e-06,115,32345.0,gaussian_120_sigma60
specialized_security,1506559,Santa Luzia do Pará,4.742608204445771e-06,46,8898.0,gaussian_120_sigma60
specialized_security,1506583,Santa Maria das Barreiras,4.966868201151514e-06,38,6519.0,gaussian_120_sigma60
specialized_security,1506609,Santa Maria do Pará,5.697052221676188e-06,56,12204.0,gaussian_120_sigma60
specialized_security,1506708,Santana do Araguaia,0.0,73,14754.0,gaussian_120_sigma60
specialized_security,1506807,Santarém,5.8324778026542705e-06,529,156731.0,gaussian_120_sigma60
specialized_security,1506906,Santarém Novo,4.351399913568266e-06,16,2457.0,gaussian_120_sigma60
specialized_security,1507003,Santo Antônio do Tauá,3.7515377436386885e-06,55,13411.0,gaussian_120_sigma60
specialized_security,1507102,São Caetano de Odivelas,1.506688802969048e-06,42,7848.0,gaussian_120_sigma60
specialized_security,1507151,São Domingos do Araguaia,3.9102330293581794e-06,33,9615.0,gaussian_120_sigma60
specialized_security,1507201,São Domingos do Capim,1.281771700743489e-06,44,10381.0,gaussian_120_sigma60
specialized_security,1507300,São Félix do Xingu,2.2836680265009595e-05,128,25504.0,gaussian_120_sigma60
specialized_security,1507409,São Francisco do Pará,4.309210615918761e-06,27,6944.0,gaussian_120_sigma60
specialized_security,1507458,São Geraldo do Araguaia,5.688262887881317e-07,47,10931.0,gaussian_120_sigma60
specialized_security,1507466,São João da Ponta,1.8667618870583838e-06,18,2001.0,gaussian_120_sigma60
specialized_security,1507474,São João de Pirabas,4.20775649657124e-06,36,8770.0,gaussian_120_sigma60
specialized_security,1507508,São João do Araguaia,4.347890699793102e-06,33,5932.0,gaussian_120_sigma60
specialized_security,1507607,São Miguel do Guamá,4.841722566086771e-06,100,25115.0,gaussian_120_sigma60
specialized_security,1507706,São Sebastião da Boa Vista,0.0,16,5557.0,gaussian_120_sigma60
specialized_security,1507755,Sapucaia,6.9026585274710655e-06,11,2879.0,gaussian_120_sigma60
specialized_security,1507805,Senador José Porfírio,0.0,31,6913.0,gaussian_120_sigma60
specialized_security,1507904,Soure,8.283631544068921e-05,32,12072.0,gaussian_120_sigma60
specialized_security,1507953,Tailândia,2.805139227486288e-07,123,33966.0,gaussian_120_sigma60
specialized_security,1507961,Terra Alta,2.8204788038397063e-06,23,4958.0,gaussian_120_sigma60
specialized_security,1507979,Terra Santa,0.0,25,8173.0,gaussian_120_sigma60
specialized_security,1508001,Tomé-Açu,7.845489247325518e-08,117,30224.0,gaussian_120_sigma60
specialized_security,1508035,Tracuateua,7.332809028032158e-06,41,9773.0,gaussian_120_sigma60
specialized_security,1508050,Trairão,0.0,31,6744.0,gaussian_120_sigma60
specialized_security,1508084,Tucumã,1.372782223978972e-05,69,18469.0,gaussian_120_sigma60
specialized_security,1508100,Tucuruí,1.2949619525205605e-05,158,44448.0,gaussian_120_sigma60
specialized_security,1508126,Ulianópolis,4.709863195415583e-06,50,17003.0,gaussian_120_sigma60
specialized_security,1508159,Uruará,2.605214367355395e-07,64,15110.0,gaussian_120_sigma60
specialized_security,1508209,Vigia,2.022644219631781e-06,100,24110.0,gaussian_120_sigma60
specialized_security,1508308,Viseu,2.2253318161381633e-06,113,24311.0,gaussian_120_sigma60
specialized_security,1508357,Vitória do Xingu,1.1234523872628606e-05,36,6678.0,gaussian_120_sigma60
specialized_security,1508407,Xinguara,7.603348837271954e-06,92,25086.0,gaussian_120_sigma60
creas,1500107,Abaetetuba,3.3323634841759314e-05,189,61390.0,unbounded_no_decay
creas,1500131,Abel Figueiredo,3.3323634841759314e-05,11,2904.0,unbounded_no_decay
creas,1500206,Acará,3.313571077667115e-05,128,21279.0,unbounded_no_decay
creas,1500347,Água Azul do Norte,3.3323634841759314e-05,38,7078.0,unbounded_no_decay
creas,1500404,Alenquer,5.634156701426391e-05,64,24692.0,unbounded_no_decay
creas,1500503,Almeirim,7.810669374365383e-05,44,12803.0,unbounded_no_decay
creas,1500602,Altamira,3.433098581918418e-05,254,57798.0,unbounded_no_decay
creas,1500701,Anajás,0.00016339869281045748,11,6120.0,unbounded_no_decay
creas,1500800,Ananindeua,3.3323634841759314e-05,637,216395.0,unbounded_no_decay
creas,1500859,Anapu,3.332363484175931e-05,42,11682.0,unbounded_no_decay
creas,1500909,Augusto Corrêa,3.332363484175931e-05,85,19652.0,unbounded_no_decay
creas,1500958,Aurora do Pará,3.332363484175932e-05,40,9167.0,unbounded_no_decay
creas,1501006,Aveiro,0.0002299667609205785,24,4724.0,unbounded_no_decay
creas,1501105,Bagre,3.3087993346119295e-06,18,6788.0,unbounded_no_decay
creas,1501204,Baião,3.3323634841759314e-05,61,20104.0,unbounded_no_decay
creas,1501253,Bannach,3.3323634841759314e-05,11,1582.0,unbounded_no_decay
creas,1501303,Barcarena,3.2373466563066525e-05,238,57552.0,unbounded_no_decay
creas,1501402,Belém,3.323609620110999e-05,1874,637628.0,unbounded_no_decay
creas,1501451,Belterra,3.5525240683505626e-05,43,7617.0,unbounded_no_decay
creas,1501501,Benevides,3.3323634841759314e-05,181,30532.0,unbounded_no_decay
creas,1501576,Bom Jesus do Tocantins,3.3323634841759314e-05,35,7433.0,unbounded_no_decay
creas,1501600,Bonito,3.3323634841759314e-05,26,5332.0,unbounded_no_decay
creas,1501709,Bragança,3.279703175125546e-05,195,55750.0,unbounded_no_decay
creas,1501725,Brasil Novo,3.5525240683505626e-05,37,8590.0,unbounded_no_decay
creas,1501758,Brejo Grande do Araguaia,3.332363484175932e-05,17,2980.0,unbounded_no_decay
creas,1501782,Breu Branco,3.3323634841759314e-05,79,20704.0,unbounded_no_decay
creas,1501808,Breves,3.461764807698965e-05,64,28887.0,unbounded_no_decay
creas,1501907,Bujaru,3.332363484175931e-05,39,7707.0,unbounded_no_decay
creas,1501956,Cachoeira do Piriá,3.332363484175932e-05,46,8304.0,unbounded_no_decay
creas,1502004,Cachoeira do Arari,0.00013264358668258389,26,7539.0,unbounded_no_decay
creas,1502103,Cametá,3.2000217426637125e-05,139,42529.0,unbounded_no_decay
creas,1502152,Canaã dos Carajás,3.3323634841759314e-05,108,36539.0,unbounded_no_decay
creas,1502202,Capanema,3.332363484175931e-05,118,35064.0,unbounded_no_decay
creas,1502301,Capitão Poço,3.3323634841759314e-05,132,25741.0,unbounded_no_decay
creas,1502400,Castanhal,3.3323634841759314e-05,340,97495.0,unbounded_no_decay
creas,1502509,Chaves,0.00043159257660768235,4,2317.0,unbounded_no_decay
creas,1502608,Colares,3.332363484175932e-05,33,6118.0,unbounded_no_decay
creas,1502707,Conceição do Araguaia,3.332363484175931e-05,79,20299.0,unbounded_no_decay
creas,1502756,Concórdia do Pará,3.3323634841759314e-05,66,12238.0,unbounded_no_decay
creas,1502764,Cumaru do Norte,3.332363484175932e-05,20,4478.0,unbounded_no_decay
creas,1502772,Curionópolis,3.3323634841759314e-05,49,9754.0,unbounded_no_decay
creas,1502806,Curralinho,0.00015179113539769278,12,6588.0,unbounded_no_decay
creas,1502855,Curuá,5.559344119190435e-05,27,4836.0,unbounded_no_decay
creas,1502905,Curuçá,3.157575698709725e-05,87,19885.0,unbounded_no_decay
creas,1502939,Dom Eliseu,3.3323634841759314e-05,69,29239.0,unbounded_no_decay
creas,1502954,Eldorado do Carajás,3.332363484175932e-05,55,12850.0,unbounded_no_decay
creas,1503002,Faro,0.00014791732108415545,21,3965.0,unbounded_no_decay
creas,1503044,Floresta do Araguaia,3.3323634841759314e-05,31,7174.0,unbounded_no_decay
creas,1503077,Garrafão do Norte,3.304318993557232e-05,52,10813.0,unbounded_no_decay
creas,1503093,Goianésia do Pará,3.3323634841759314e-05,50,11198.0,unbounded_no_decay
creas,1503101,Gurupá,0.00015444015444015445,14,6475.0,unbounded_no_decay
creas,1503200,Igarapé-Açu,3.332363484175931e-05,61,16638.0,unbounded_no_decay
creas,1503309,Igarapé-Miri,3.30161365035946e-05,52,16689.0,unbounded_no_decay
creas,1503408,Inhangapi,3.3323634841759314e-05,27,4748.0,unbounded_no_decay
creas,1503457,Ipixuna do Pará,3.332363484175932e-05,63,11531.0,unbounded_no_decay
creas,1503507,Irituia,3.3323634841759314e-05,80,12734.0,unbounded_no_decay
creas,1503606,Itaituba,3.6446434540857354e-05,202,58684.0,unbounded_no_decay
creas,1503705,Itupiranga,3.332363484175932e-05,94,19975.0,unbounded_no_decay
creas,1503754,Jacareacanga,3.5010736133431086e-05,23,5495.0,unbounded_no_decay
creas,1503804,Jacundá,3.264133273607219e-05,86,18315.0,unbounded_no_decay
creas,1503903,Juruti,3.8346200878427995e-05,50,17868.0,unbounded_no_decay
creas,1504000,Limoeiro do Ajuru,3.0944464573880844e-05,11,4370.0,unbounded_no_decay
creas,1504059,Mãe do Rio,3.332363484175932e-05,46,17225.0,unbounded_no_decay
creas,1504109,Magalhães Barata,3.3323634841759314e-05,20,3887.0,unbounded_no_decay
creas,1504208,Marabá,3.332363484175932e-05,474,127275.0,unbounded_no_decay
creas,1504307,Maracanã,3.1957210720098345e-05,81,12462.0,unbounded_no_decay
creas,1504406,Marapanim,3.295562414968482e-05,77,12496.0,unbounded_no_decay
creas,1504422,Marituba,3.3323634841759314e-05,218,53590.0,unbounded_no_decay
creas,1504455,Medicilândia,3.552524068350564e-05,33,7996.0,unbounded_no_decay
creas,1504505,Melgaço,0.00020255215718047398,9,4937.0,unbounded_no_decay
creas,1504604,Mocajuba,3.3323634841759314e-05,36,11153.0,unbounded_no_decay
creas,1504703,Moju,3.325416235772507e-05,134,28780.0,unbounded_no_decay
creas,1504752,Mojuí dos Campos,3.462522636042055e-05,37,9118.0,unbounded_no_decay
creas,1504802,Monte Alegre,5.752029987249668e-05,95,25730.0,unbounded_no_decay
creas,1504901,Muaná,9.607070804111827e-05,25,10409.0,unbounded_no_decay
creas,1504950,Nova Esperança do Piriá,3.3323634841759314e-05,32,8302.0,unbounded_no_decay
creas,1504976,Nova Ipixuna,3.3323634841759314e-05,25,5349.0,unbounded_no_decay
creas,1505007,Nova Timboteua,3.3323634841759314e-05,31,5955.0,unbounded_no_decay
creas,1505031,Novo Progresso,3.552524068350563e-05,57,15730.0,unbounded_no_decay
creas,1505064,Novo Repartimento,3.332363484175931e-05,93,21996.0,unbounded_no_decay
creas,1505106,Óbidos,5.722260116970977e-05,74,18742.0,unbounded_no_decay
creas,1505205,Oeiras do Pará,0.00010166699218201904,50,10899.0,unbounded_no_decay
creas,1505304,Oriximiná,6.044079268752485e-05,65,25385.0,unbounded_no_decay
creas,1505403,Ourém,3.332363484175931e-05,47,8650.0,unbounded_no_decay
creas,1505437,Ourilândia do Norte,3.3323634841759314e-05,62,15106.0,unbounded_no_decay
creas,1505486,Pacajá,3.3323634841759314e-05,64,14166.0,unbounded_no_decay
creas,1505494,Palestina do Pará,3.332363484175931e-05,13,2963.0,unbounded_no_decay
creas,1505502,Paragominas,3.3323634841759314e-05,198,51977.0,unbounded_no_decay
creas,1505536,Parauapebas,3.332363484175931e-05,444,132408.0,unbounded_no_decay
creas,1505551,Pau D'Arco,3.332363484175932e-05,13,2610.0,unbounded_no_decay
creas,1505601,Peixe-Boi,3.332363484175931e-05,22,4059.0,unbounded_no_decay
creas,1505635,Piçarra,3.3323634841759314e-05,28,4910.0,unbounded_no_decay
creas,1505650,Placas,3.552524068350563e-05,31,5696.0,unbounded_no_decay
creas,1505700,Ponta de Pedras,0.00012434717731907486,25,8042.0,unbounded_no_decay
creas,1505809,Portel,6.433525411424245e-05,29,15599.0,unbounded_no_decay
creas,1505908,Porto de Moz,1.0054313400992161e-08,24,10600.0,unbounded_no_decay
creas,1506005,Prainha,3.09035998277787e-05,49,12430.0,unbounded_no_decay
creas,1506104,Primavera,3.3323634841759314e-05,21,5030.0,unbounded_no_decay
creas,1506112,Quatipuru,3.3323634841759314e-05,23,5675.0,unbounded_no_decay
creas,1506138,Redenção,3.304303627019746e-05,162,42397.0,unbounded_no_decay
creas,1506161,Rio Maria,3.332363484175931e-05,31,8402.0,unbounded_no_decay
creas,1506187,Rondon do Pará,3.3323634841759314e-05,62,22229.0,unbounded_no_decay
creas,1506195,Rurópolis,3.552524068350563e-05,53,15024.0,unbounded_no_decay
creas,1506203,Salinópolis,3.3323634841759314e-05,73,21950.0,unbounded_no_decay
creas,1506302,Salvaterra,9.16590284142988e-05,55,10910.0,unbounded_no_decay
creas,1506351,Santa Bárbara do Pará,3.332363484175931e-05,44,10013.0,unbounded_no_decay
creas,1506401,Santa Cruz do Arari,3.3323634841759314e-05,8,2852.0,unbounded_no_decay
creas,1506500,Santa Izabel do Pará,3.332363484175932e-05,115,32345.0,unbounded_no_decay
creas,1506559,Santa Luzia do Pará,3.332363484175932e-05,46,8898.0,unbounded_no_decay
creas,1506583,Santa Maria das Barreiras,3.332363484175931e-05,38,6519.0,unbounded_no_decay
creas,1506609,Santa Maria do Pará,3.242528382054178e-05,56,12204.0,unbounded_no_decay
creas,1506708,Santana do Araguaia,3.3323634841759314e-05,73,14754.0,unbounded_no_decay
creas,1506807,Santarém,3.4977479503900576e-05,529,156731.0,unbounded_no_decay
creas,1506906,Santarém Novo,3.3323634841759314e-05,16,2457.0,unbounded_no_decay
creas,1507003,Santo Antônio do Tauá,3.332363484175931e-05,55,13411.0,unbounded_no_decay
creas,1507102,São Caetano de Odivelas,3.237250153332989e-05,42,7848.0,unbounded_no_decay
creas,1507151,São Domingos do Araguaia,3.3323634841759314e-05,33,9615.0,unbounded_no_decay
creas,1507201,São Domingos do Capim,3.3323634841759314e-05,44,10381.0,unbounded_no_decay
creas,1507300,São Félix do Xingu,3.120432274509473e-05,128,25504.0,unbounded_no_decay
creas,1507409,São Francisco do Pará,3.1135331632104616e-05,27,6944.0,unbounded_no_decay
creas,1507458,São Geraldo do Araguaia,3.1973129834449886e-05,47,10931.0,unbounded_no_decay
creas,1507466,São João da Ponta,2.9976283215975393e-05,18,2001.0,unbounded_no_decay
creas,1507474,São João de Pirabas,3.3323634841759314e-05,36,8770.0,unbounded_no_decay
creas,1507508,São João do Araguaia,3.3323634841759314e-05,33,5932.0,unbounded_no_decay
creas,1507607,São Miguel do Guamá,3.3323634841759314e-05,100,25115.0,unbounded_no_decay
creas,1507706,São Sebastião da Boa Vista,0.00017995321216483713,16,5557.0,unbounded_no_decay
creas,1507755,Sapucaia,3.3323634841759314e-05,11,2879.0,unbounded_no_decay
creas,1507805,Senador José Porfírio,2.4029845173755268e-05,31,6913.0,unbounded_no_decay
creas,1507904,Soure,8.28363154406892e-05,32,12072.0,unbounded_no_decay
creas,1507953,Tailândia,3.3323634841759314e-05,123,33966.0,unbounded_no_decay
creas,1507961,Terra Alta,3.332363484175932e-05,23,4958.0,unbounded_no_decay
creas,1507979,Terra Santa,0.0001504211793020457,25,8173.0,unbounded_no_decay
creas,1508001,Tomé-Açu,3.3323634841759314e-05,117,30224.0,unbounded_no_decay
creas,1508035,Tracuateua,3.3323634841759314e-05,41,9773.0,unbounded_no_decay
creas,1508050,Trairão,3.552524068350563e-05,31,6744.0,unbounded_no_decay
creas,1508084,Tucumã,3.332363484175931e-05,69,18469.0,unbounded_no_decay
creas,1508100,Tucuruí,3.3323634841759314e-05,158,44448.0,unbounded_no_decay
creas,1508126,Ulianópolis,3.332363484175932e-05,50,17003.0,unbounded_no_decay
creas,1508159,Uruará,3.552524068350563e-05,64,15110.0,unbounded_no_decay
creas,1508209,Vigia,3.332363484175931e-05,100,24110.0,unbounded_no_decay
creas,1508308,Viseu,3.309472418326836e-05,113,24311.0,unbounded_no_decay
creas,1508357,Vitória do Xingu,3.552524068350563e-05,36,6678.0,unbounded_no_decay
creas,1508407,Xinguara,3.332363484175931e-05,92,25086.0,unbounded_no_decay
health,1500107,Abaetetuba,1.182451558901137e-05,189,61390.0,unbounded_no_decay
health,1500131,Abel Figueiredo,1.1824515589011371e-05,11,2904.0,unbounded_no_decay
health,1500206,Acará,1.175783285623815e-05,128,21279.0,unbounded_no_decay
health,1500347,Água Azul do Norte,1.182451558901137e-05,38,7078.0,unbounded_no_decay
health,1500404,Alenquer,0.0,64,24692.0,unbounded_no_decay
health,1500503,Almeirim,0.0,44,12803.0,unbounded_no_decay
health,1500602,Altamira,3.433098581918418e-05,254,57798.0,unbounded_no_decay
health,1500701,Anajás,0.0,11,6120.0,unbounded_no_decay
health,1500800,Ananindeua,1.1824515589011368e-05,637,216395.0,unbounded_no_decay
health,1500859,Anapu,1.1824515589011366e-05,42,11682.0,unbounded_no_decay
health,1500909,Augusto Corrêa,1.182451558901137e-05,85,19652.0,unbounded_no_decay
health,1500958,Aurora do Pará,1.182451558901137e-05,40,9167.0,unbounded_no_decay
health,1501006,Aveiro,4.567159527548809e-05,24,4724.0,unbounded_no_decay
health,1501105,Bagre,1.1740900864752009e-06,18,6788.0,unbounded_no_decay
health,1501204,Baião,1.1824515589011371e-05,61,20104.0,unbounded_no_decay
health,1501253,Bannach,1.1824515589011373e-05,11,1582.0,unbounded_no_decay
health,1501303,Barcarena,1.1487359103023608e-05,238,57552.0,unbounded_no_decay
health,1501402,Belém,1.1793453490716447e-05,1874,637628.0,unbounded_no_decay
health,1501451,Belterra,3.5525240683505626e-05,43,7617.0,unbounded_no_decay
health,1501501,Benevides,1.182451558901137e-05,181,30532.0,unbounded_no_decay
health,1501576,Bom Jesus do Tocantins,1.1824515589011371e-05,35,7433.0,unbounded_no_decay
health,1501600,Bonito,1.1824515589011371e-05,26,5332.0,unbounded_no_decay
health,1501709,Bragança,1.1637656427864841e-05,195,55750.0,unbounded_no_decay
health,1501725,Brasil Novo,3.5525240683505626e-05,37,8590.0,unbounded_no_decay
health,1501758,Brejo Grande do Araguaia,1.182451558901137e-05,17,2980.0,unbounded_no_decay
health,1501782,Breu Branco,1.182451558901137e-05,79,20704.0,unbounded_no_decay
health,1501808,Breves,3.461764807698965e-05,64,28887.0,unbounded_no_decay
health,1501907,Bujaru,1.182451558901137e-05,39,7707.0,unbounded_no_decay
health,1501956,Cachoeira do Piriá,1.1824515589011368e-05,46,8304.0,unbounded_no_decay
health,1502004,Cachoeira do Arari,0.0,26,7539.0,unbounded_no_decay
health,1502103,Cametá,1.1354915861064788e-05,139,42529.0,unbounded_no_decay
health,1502152,Canaã dos Carajás,1.182451558901137e-05,108,36539.0,unbounded_no_decay
health,1502202,Capanema,1.1824515589011368e-05,118,35064.0,unbounded_no_decay
health,1502301,Capitão Poço,1.182451558901137e-05,132,25741.0,unbounded_no_decay
health,1502400,Castanhal,1.1824515589011371e-05,340,97495.0,unbounded_no_decay
health,1502509,Chaves,0.0,4,2317.0,unbounded_no_decay
health,1502608,Colares,1.182451558901137e-05,33,6118.0,unbounded_no_decay
health,1502707,Conceição do Araguaia,1.182451558901137e-05,79,20299.0,unbounded_no_decay
health,1502756,Concórdia do Pará,1.182451558901137e-05,66,12238.0,unbounded_no_decay
health,1502764,Cumaru do Norte,1.182451558901137e-05,20,4478.0,unbounded_no_decay
health,1502772,Curionópolis,1.1824515589011371e-05,49,9754.0,unbounded_no_decay
health,1502806,Curralinho,0.0,12,6588.0,unbounded_no_decay
health,1502855,Curuá,0.0,27,4836.0,unbounded_no_decay
health,1502905,Curuçá,1.1204300866389346e-05,87,19885.0,unbounded_no_decay
health,1502939,Dom Eliseu,1.1824515589011368e-05,69,29239.0,unbounded_no_decay
health,1502954,Eldorado do Carajás,1.1824515589011371e-05,55,12850.0,unbounded_no_decay
health,1503002,Faro,0.0,21,3965.0,unbounded_no_decay
health,1503044,Floresta do Araguaia,1.1824515589011368e-05,31,7174.0,unbounded_no_decay
health,1503077,Garrafão do Norte,1.1725002880364365e-05,52,10813.0,unbounded_no_decay
health,1503093,Goianésia do Pará,1.1824515589011368e-05,50,11198.0,unbounded_no_decay
health,1503101,Gurupá,0.0,14,6475.0,unbounded_no_decay
health,1503200,Igarapé-Açu,1.1824515589011366e-05,61,16638.0,unbounded_no_decay
health,1503309,Igarapé-Miri,1.1715403275469053e-05,52,16689.0,unbounded_no_decay
health,1503408,Inhangapi,1.1824515589011368e-05,27,4748.0,unbounded_no_decay
health,1503457,Ipixuna do Pará,1.182451558901137e-05,63,11531.0,unbounded_no_decay
health,1503507,Irituia,1.182451558901137e-05,80,12734.0,unbounded_no_decay
health,1503606,Itaituba,0.0002180149554868354,202,58684.0,unbounded_no_decay
health,1503705,Itupiranga,1.182451558901137e-05,94,19975.0,unbounded_no_decay
health,1503754,Jacareacanga,0.00024507515293401764,23,5495.0,unbounded_no_decay
health,1503804,Jacundá,1.1582408390219164e-05,86,18315.0,unbounded_no_decay
health,1503903,Juruti,0.000268423406148996,50,17868.0,unbounded_no_decay
health,1504000,Limoeiro do Ajuru,1.0980293881054493e-05,11,4370.0,unbounded_no_decay
health,1504059,Mãe do Rio,1.1824515589011371e-05,46,17225.0,unbounded_no_decay
health,1504109,Magalhães Barata,1.1824515589011371e-05,20,3887.0,unbounded_no_decay
health,1504208,Marabá,1.182451558901137e-05,474,127275.0,unbounded_no_decay
health,1504307,Maracanã,1.1339655416809089e-05,81,12462.0,unbounded_no_decay
health,1504406,Marapanim,1.1693931149888162e-05,77,12496.0,unbounded_no_decay
health,1504422,Marituba,1.1824515589011371e-05,218,53590.0,unbounded_no_decay
health,1504455,Medicilândia,3.552524068350564e-05,33,7996.0,unbounded_no_decay
health,1504505,Melgaço,0.0,9,4937.0,unbounded_no_decay
health,1504604,Mocajuba,1.1824515589011368e-05,36,11153.0,unbounded_no_decay
health,1504703,Moju,1.1799864062418573e-05,134,28780.0,unbounded_no_decay
health,1504752,Mojuí dos Campos,3.462522636042055e-05,37,9118.0,unbounded_no_decay
health,1504802,Monte Alegre,0.0,95,25730.0,unbounded_no_decay
health,1504901,Muaná,0.0,25,10409.0,unbounded_no_decay
health,1504950,Nova Esperança do Piriá,1.1824515589011371e-05,32,8302.0,unbounded_no_decay
health,1504976,Nova Ipixuna,1.182451558901137e-05,25,5349.0,unbounded_no_decay
health,1505007,Nova Timboteua,1.1824515589011371e-05,31,5955.0,unbounded_no_decay
health,1505031,Novo Progresso,3.552524068350563e-05,57,15730.0,unbounded_no_decay
health,1505064,Novo Repartimento,1.1824515589011368e-05,93,21996.0,unbounded_no_decay
health,1505106,Óbidos,0.0,74,18742.0,unbounded_no_decay
health,1505205,Oeiras do Pará,3.5183873800499013e-06,50,10899.0,unbounded_no_decay
health,1505304,Oriximiná,0.0,65,25385.0,unbounded_no_decay
health,1505403,Ourém,1.182451558901137e-05,47,8650.0,unbounded_no_decay
health,1505437,Ourilândia do Norte,1.1824515589011371e-05,62,15106.0,unbounded_no_decay
health,1505486,Pacajá,1.182451558901137e-05,64,14166.0,unbounded_no_decay
health,1505494,Palestina do Pará,1.1824515589011368e-05,13,2963.0,unbounded_no_decay
health,1505502,Paragominas,1.182451558901137e-05,198,51977.0,unbounded_no_decay
health,1505536,Parauapebas,1.182451558901137e-05,444,132408.0,unbounded_no_decay
health,1505551,Pau D'Arco,1.1824515589011371e-05,13,2610.0,unbounded_no_decay
health,1505601,Peixe-Boi,1.182451558901137e-05,22,4059.0,unbounded_no_decay
health,1505635,Piçarra,1.1824515589011366e-05,28,4910.0,unbounded_no_decay
health,1505650,Placas,3.552524068350563e-05,31,5696.0,unbounded_no_decay
health,1505700,Ponta de Pedras,0.0,25,8042.0,unbounded_no_decay
health,1505809,Portel,8.110924854312561e-08,29,15599.0,unbounded_no_decay
health,1505908,Porto de Moz,9.434967695491044e-05,24,10600.0,unbounded_no_decay
health,1506005,Prainha,9.40289958557792e-07,49,12430.0,unbounded_no_decay
health,1506104,Primavera,1.182451558901137e-05,21,5030.0,unbounded_no_decay
health,1506112,Quatipuru,1.182451558901137e-05,23,5675.0,unbounded_no_decay
health,1506138,Redenção,1.1724948353941031e-05,162,42397.0,unbounded_no_decay
health,1506161,Rio Maria,1.182451558901137e-05,31,8402.0,unbounded_no_decay
health,1506187,Rondon do Pará,1.1824515589011371e-05,62,22229.0,unbounded_no_decay
health,1506195,Rurópolis,3.552524068350563e-05,53,15024.0,unbounded_no_decay
health,1506203,Salinópolis,1.1824515589011371e-05,73,21950.0,unbounded_no_decay
health,1506302,Salvaterra,0.0,55,10910.0,unbounded_no_decay
health,1506351,Santa Bárbara do Pará,1.1824515589011368e-05,44,10013.0,unbounded_no_decay
health,1506401,Santa Cruz do Arari,1.1824515589011368e-05,8,2852.0,unbounded_no_decay
health,1506500,Santa Izabel do Pará,1.182451558901137e-05,115,32345.0,unbounded_no_decay
health,1506559,Santa Luzia do Pará,1.1824515589011371e-05,46,8898.0,unbounded_no_decay
